t,0,1,2
0.0,0.1,0.0,0.0
0.01,0.09998518150949774,0.001000950987368114,0.0019450344878689818
0.02,0.0999414299148891,0.002003611748684053,0.0037841452447778838
0.03,0.09986975686332018,0.0030077016838612244,0.005523082422234948
0.04,0.09977112428295586,0.004012948907603462,0.007167301721187881
0.05,0.09964644692029849,0.005019089818639887,0.00872197910946119
0.06,0.09949669572120468,0.0060258515280317195,0.010192610230377453
0.07,0.09932268290638194,0.0070329883872389115,0.011583764424909564
0.08,0.09912510593131714,0.008040274556124636,0.012899339968678473
0.09,0.09890464348055117,0.009047487697011093,0.014143120706258464
0.1,0.0986619554676789,0.01005440897467949,0.015318776051177155
0.11,0.09839768303534925,0.01106082305637006,0.016429860985915493
0.12,0.09811244855526514,0.012066518111782049,0.01747981606190777
0.13,0.09780685562818348,0.013071285813073718,0.018471967399541593
0.14,0.09748148908391523,0.014074921334862354,0.019409526688157916
0.15,0.09713691498132535,0.015077223354224241,0.020295591186051006
0.16,0.09677368060833282,0.016077994050694714,0.0211331437204685
0.17,0.0963923144819106,0.017077039106268097,0.021925052687611343
0.18,0.09599332634808572,0.01807416770539773,0.022674072052633797
0.19,0.09557720718193917,0.019069192534995994,0.02338284134964349
0.2,0.09514441870085467,0.020061931996941028,0.024053824121758556
0.21,0.09469531883314754,0.021052222517526684,0.02468887646595511
0.22,0.09423022330881774,0.02203990763551805,0.025289605034296895
0.23,0.09374944335405519,0.023024832105970935,0.025857584711377262
0.24,0.09325328570186753,0.0240068418988506,0.026394358675193425
0.25,0.09274205259208008,0.024985784199031757,0.02690143839714645
0.26,0.09221604177133588,0.02596150740629857,0.02738030364204127
0.27,0.0916755464930957,0.02693386113534465,0.027832402468086652
0.28,0.09112085551763797,0.027902696215773053,0.028259151226895252
0.29,0.09055225311205888,0.028867864692096297,0.02866193456348355
0.3,0.08997001905027227,0.02982921982373634,0.02904210541627192
0.31,0.08937442861300975,0.030786616085024608,0.029400985017084557
0.32,0.08876575258782059,0.031739909165201946,0.029739862891149535
0.33,0.08814425726907178,0.032688955968418684,0.030059996857098772
0.34,0.08751020445794805,0.03363361461373457,0.030362613026968063
0.35000000000000003,0.08686385146245176,0.034573744435118826,0.03064890580619704
0.36,0.08620545109740309,0.03550920598145011,0.030920037893629192
0.37,0.08553523761694955,0.03643986385437102,0.031177059088076064
0.38,0.0848533675533281,0.03736559689579273,0.03142056287538102
0.39,0.08415998160742943,0.03828628595663634,0.03165104384214238
0.4,0.08345522189028082,0.03920181222245662,0.03186899915272518
0.41000000000000003,0.08273923125724154,0.040112057392571024,0.03207492475566507
0.42,0.082012153308003,0.0410169036800597,0.032269315383668305
0.43,0.08127413238658855,0.04191623381176552,0.032452664553611774
0.44,0.08052531358135362,0.04280993102829401,0.032625464566542965
0.45,0.0797658427249857,0.043697879084013416,0.03278820650768
0.46,0.07899586639450426,0.04457996224705467,0.032941380246411626
0.47000000000000003,0.07821553191126086,0.045456065299311406,0.033085474436297176
0.48,0.07742498734093908,0.04632607353643994,0.03322097651506663
0.49,0.07662438149355454,0.04718987276785932,0.033348372704620564
0.5,0.07581386392345486,0.04804734931675124,0.033468148011030194
0.51,0.07499358492931978,0.04889839002006011,0.03358078622453734
0.52,0.07416369555416098,0.04974288222849306,0.033686769919554445
0.53,0.07332434758532225,0.05058071380651987,0.03378658045466456
0.54,0.0724756935544794,0.051411773132373044,0.03388069797262136
0.55,0.07161788673764026,0.05223594909804778,0.03396960140034915
0.56,0.07075108115514471,0.053053131109301974,0.034053768448942826
0.5700000000000001,0.06987543157166466,0.053863209085656186,0.034133675613667924
0.58,0.06899107405300402,0.0546660774216115,0.03420968723588569
0.59,0.06809807450287077,0.055461644105709806,0.03428175767211705
0.6,0.06719652113374369,0.056249811933181106,0.03434995904580919
0.61,0.06628650670621983,0.05703048364177889,0.03441438455457977
0.62,0.06536812559115761,0.05780356255930324,0.034475131857665
0.63,0.06444147376967688,0.058568952603600864,0.03453230307591959
0.64,0.06350664883315892,0.05932655828256504,0.03458600479181678
0.65,0.0625637499832464,0.06007628469413569,0.03463634804944833
0.66,0.061612878031843434,0.06081803752629928,0.03468344835452452
0.67,0.06065413540111552,0.06155172305708893,0.03472742567437414
0.68,0.059687626123489594,0.06227724815458435,0.03476840443794451
0.6900000000000001,0.058713455841654,0.06299452027691183,0.03480651353580146
0.7000000000000001,0.05773173180855849,0.0637034474722443,0.03484188632012936
0.71,0.05674256288741425,0.06440393837880122,0.03487466060473108
0.72,0.05574605955169385,0.06509590222484875,0.03490497866502801
0.73,0.054742333885131306,0.0657792488286996,0.03493298723806006
0.74,0.053731499581722034,0.06645388859871305,0.034958837522485686
0.75,0.052713671945722865,0.06711973253329505,0.03498268517858183
0.76,0.051688967891652046,0.06777669222089812,0.035004690328243965
0.77,0.05065750594428925,0.06842467984002137,0.0350250175549861
0.78,0.04961940623867555,0.06906360815921052,0.03504383590394072
0.79,0.04857479052011344,0.0696933905370579,0.03506131888185889
0.8,0.04752378214416683,0.07031394092220244,0.03507764445711015
0.81,0.04646650607666104,0.07092517385332969,0.03509299505968258
0.8200000000000001,0.045403088893682816,0.07152700445917175,0.03510755758118276
0.8300000000000001,0.04433365828148144,0.07211934857720018,0.03512152064250701
0.84,0.04325829399463327,0.07270213364513423,0.0351348030475854
0.85,0.042177068502336386,0.07327528750582799,0.03514726849056414
0.86,0.041090077992322324,0.07383873306884434,0.03515890480949153
0.87,0.039997419806484955,0.07439239414172821,0.03516970301125335
0.88,0.03889919244088047,0.07493619543000658,0.03517965727157288
0.89,0.037795495545727385,0.07547006253718844,0.03518876493501088
0.9,0.03668642992540655,0.07599392196476477,0.0351970265149656
0.91,0.03557209753846115,0.07650770111220864,0.03520444569367275
0.92,0.03445260149759668,0.0770113282769751,0.03521102932220558
0.93,0.03332804606968098,0.07750473265450124,0.035216787420474766
0.9400000000000001,0.03219853667574423,0.07798784433820619,0.0352217331772285
0.9500000000000001,0.031064179890978906,0.07846059431949108,0.03522588295005247
0.96,0.029925083444739847,0.0789229144877391,0.03522925626536981
0.97,0.028781356220544188,0.07937473763031544,0.035231875818441186
0.98,0.027633108256071407,0.07981599743256733,0.035233767473364715
0.99,0.02648045074316332,0.08024662847782402,0.035234960263076015
1.0,0.02532349602782407,0.08066656624739678,0.035235486389348196
1.01,0.024162357610220116,0.08107574712057894,0.03523538122279183
1.02,0.02299715014468026,0.08147410837464582,0.035234683302855
1.03,0.021827989439695616,0.08186158818485477,0.03523343433782326
1.04,0.02065499245791965,0.08223812562444519,0.035231679204819656
1.05,0.019478277316168136,0.08260366066463849,0.035229465949804716
1.06,0.0182979632854192,0.0829581341746381,0.03522684578757645
1.07,0.017114170790813257,0.0833014879216295,0.03522387310177036
1.08,0.01592702141165309,0.08363366457078018,0.035220605444859436
1.09,0.014736637881403794,0.08395460768523966,0.035217103538154146
1.1,0.013543144087692797,0.08426426172613949,0.03521343127180245
1.11,0.01234666507230986,0.08456257205259322,0.03520965570478979
1.12,0.011147327031207042,0.08484948492169649,0.03520584706493909
1.1300000000000001,0.009945257314498794,0.0851249474885269,0.035202078748910764
1.1400000000000001,0.008740584426461834,0.08538890780614411,0.03519842732220271
1.1500000000000001,0.0075334357596120016,0.08564131546384235,0.035194961755046536
1.16,0.006323892875101826,0.0858821332473847,0.03519152382214066
1.17,0.005112055001456704,0.08611131797552402,0.03518802030774955
1.18,0.0038980378040397255,0.08632882284352597,0.03518443285228715
1.19,0.002681957392623227,0.08653460224864262,0.03518074447144295
1.2,0.0014639303213887954,0.08672861179011246,0.03517693955618189
1.21,0.0002440735889272863,0.0869108082691604,0.035173003872744434
1.22,-0.0009774953617611888,0.08708114968899776,0.035168924562646524
1.23,-0.002200658643267253,0.08723959525482232,0.03516469014267962
1.24,-0.003425297923772273,0.08738610537381823,0.03516029050491064
1.25,-0.004651294427048345,0.08752064165515608,0.03515571691668203
1.26,-0.005878528932458313,0.0876431669099929,0.03515096202061172
1.27,-0.0071068817749557565,0.08775364515147208,0.03514601983459313
1.28,-0.00833623284508499,0.0878520415947235,0.03514088575179517
1.29,-0.009566461588981078,0.08793832265686341,0.03513555654066227
1.3,-0.010797447008369807,0.08801245595699451,0.03513003034491432
1.31,-0.012029067660567716,0.0880744103162059,0.03512430668354673
1.32,-0.013261201658482071,0.08812415575757311,0.035118386450830395
1.33,-0.014493726670610888,0.08816166350615809,0.03511227191631171
1.34,-0.015726519921042917,0.08818690598900918,0.03510596672481255
1.35,-0.01695945818945764,0.08819985683516118,0.03509947589643031
1.36,-0.01819241781112529,0.0882004908756353,0.035092805826537864
1.37,-0.01942527467690684,0.08818878414343917,0.035085964285783575
1.3800000000000001,-0.020657904233253976,0.08816471387356681,0.035078960420091315
1.3900000000000001,-0.021890181482209146,0.08812825850299869,0.035071804750660435
1.4000000000000001,-0.02312198098140554,0.08807939767070169,0.0350645091739658
1.41,-0.024353176844067043,0.08801811221762913,0.03505708696175776
1.42,-0.025583642739008372,0.08794438418672071,0.03504955276106215
1.43,-0.026813251890634895,0.08785819682290257,0.03504192259418032
1.44,-0.028041877078942748,0.08775953457308727,0.035034213858689094
1.45,-0.02926939063951879,0.0876483830861738,0.0350264453274408
1.46,-0.030495664463540684,0.08752472921304755,0.03501863714856327
1.47,-0.031720569997776726,0.08738856100658034,0.035010810845459824
1.48,-0.03294397824458603,0.0872398677216304,0.03500298931680926
1.49,-0.03416575976191843,0.0870786398150424,0.0349951968365659
1.5,-0.03538578466331447,0.0869048689456474,0.03498745905395954
1.51,-0.036603922617905474,0.08671854797426291,0.03497980299349548
1.52,-0.037820042850413495,0.08651967096369284,0.0349722570549545
1.53,-0.0390340141411513,0.08630823317872752,0.0349648510133929
1.54,-0.04024570482602241,0.0860842310861437,0.03495761601914247
1.55,-0.0414549827965211,0.08584766235470456,0.03495058459781046
1.56,-0.042661716055978606,0.08559852601234517,0.03494378920169174
1.57,-0.04386581285803717,0.0853368332106173,0.034937149716463514
1.58,-0.045067169197601065,0.08506259113992823,0.03493059391205453
1.59,-0.04626565718626706,0.08477580115186059,0.034924108409283006
1.6,-0.047461149249049844,0.08447646593387069,0.03491768045852263
1.61,-0.04865351812438204,0.08416458950928848,0.03491129793970254
1.62,-0.049842636864114206,0.08384017723731758,0.034904949362307355
1.6300000000000001,-0.051028378833514826,0.08350323581303529,0.03489862386537715
1.6400000000000001,-0.05221061771127031,0.08315377326739251,0.034892311217507445
1.6500000000000001,-0.05338922748948498,0.08279179896721388,0.03488600181684924
1.6600000000000001,-0.05456408247368111,0.08241732361519766,0.034879686691108996
1.67,-0.05573505728279887,0.08203035924991575,0.03487335749754862
1.68,-0.056902026849196444,0.08163091924581377,0.0348670065229855
1.69,-0.058064866418649844,0.08121901831321093,0.03486062668379248
1.7,-0.05922345155035305,0.08079467249830016,0.03485421152589786
1.71,-0.06037765811691797,0.08035789918314803,0.03484775522478541
1.72,-0.061527362304374444,0.07990871708569477,0.034841252585494344
1.73,-0.06267244061217023,0.07944714625975426,0.03483469904261937
1.74,-0.06381276985317103,0.07897320809501407,0.034828090660310625
1.75,-0.06494822715366044,0.0784869253170354,0.03482142413227373
1.76,-0.06607868995334004,0.07798832198725313,0.03481469678176976
1.77,-0.06720403600532929,0.07747742350297579,0.03480790656161525
1.78,-0.06832414337616559,0.07695425659738558,0.03480105205418219
1.79,-0.06943889044580429,0.07641884933953837,0.03479413247139805
1.8,-0.07054815590761863,0.07587123113436367,0.03478714765474576
1.81,-0.07165181876839982,0.07531143272266465,0.03478009807526369
1.82,-0.07274975834835698,0.07473948618111817,0.0347729848335457
1.83,-0.07384185428111714,0.07415542492227473,0.034765809659741076
1.84,-0.07492798651372529,0.07355928369455847,0.034758574913554614
1.85,-0.07600803530664431,0.07295109858226724,0.03475128358424653
1.86,-0.07708188123375505,0.07233090700557251,0.03474393929063252
1.87,-0.07814940518235627,0.07169874772051944,0.03473654628108375
1.8800000000000001,-0.07921048835316466,0.07105466081902684,0.03472910943352682
1.8900000000000001,-0.08026501226031482,0.07039868772888717,0.03472163425544382
1.9000000000000001,-0.08131285873135932,0.06973087121376656,0.03471412688387229
1.9100000000000001,-0.08235390990726861,0.0690512553732048,0.03470659408540523
1.92,-0.08338804824243107,0.06835988564261537,0.034699043256191116
1.93,-0.08441515650465309,0.06765680879328534,0.03469148242193386
1.94,-0.08543511777515889,0.0669420729323755,0.03468392023789286
1.95,-0.08644781544859068,0.06621572750292029,0.03467636598888296
1.96,-0.08745313323300855,0.06547782328382781,0.03466882958927448
1.97,-0.08845095514989053,0.06472841238987982,0.03466132158299319
1.98,-0.08944116553413263,0.06396754827173173,0.034653853143520326
1.99,-0.09042364903404873,0.06319528571591262,0.03464643607389259
2.0,-0.09139829061137066,0.06241168084482524,0.03463908280670214
2.0100000000000002,-0.09236497554124817,0.06161679111674597,0.03463180640409659
2.02,-0.09332358941224894,0.06081067532582492,0.03462462055777903
2.0300000000000002,-0.0942740181263586,0.05999339360208575,0.03461753958900801
2.04,-0.09521614789898064,0.05916500741142593,0.03461057844859754
2.05,-0.0961498652589366,0.058325579555616444,0.03460375271691707
2.06,-0.09707505704846585,0.05747517417230198,0.03459707860389155
2.07,-0.09799161042322568,0.056613856735000974,0.034590572949001364
2.08,-0.09889941285229142,0.055741694053105396,0.03458425322128238
2.09,-0.09979835211815619,0.054858754271880986,0.03457813751932589
2.1,-0.10068831631673111,0.053965106872467056,0.03457224457127869
2.11,-0.10156919385734522,0.05306082267187666,0.034566593734843026
2.12,-0.10244088414943567,0.052145971716961025,0.0345612179604302
2.13,-0.10330333398200463,0.051220615855039474,0.03455618585089816
