t,0
223,21.096
224,21.417
225,22.275
226,22.521
227,19.933
228,18.129
229,18.996
230,20.1
231,21.029
232,21.2
233,22.025
234,22.904
235,23.767
236,22.933
237,22.662
238,22.213
239,21.05
240,20.817
241,21.488
242,21.904
243,23.054
244,23.617
245,23.471
246,21.412
247,19.638
248,22.204
249,23.508
250,22.167
251,22.35
252,22.5
253,22.846
254,24.842
255,25.246
256,24.017
257,21.425
258,23.333
259,20.592
260,20.463
261,21.688
262,22.4
263,21.358
264,23.612
265,24.304
266,25.812
267,25.542
268,25.625
269,25.188
270,25.546
271,26.658
272,25.675
273,23.292
274,22.246
275,24.525
276,25.092
277,25.125
278,23.838
279,22.479
280,24.871
281,23.004
282,23.096
283,25.338
284,26.812
285,27.008
286,25.204
287,22.375
288,23.575
289,22.579
290,23.304
291,20.871
292,21.733
293,20.713
294,20.296
295,20.771
296,21.733
297,20.392
298,22.342
299,23.867
300,23.612
301,21.133
302,22.162
303,23.071
304,20.921
305,20.825
306,20.367
307,21.267
308,21.908
309,19.808
310,19.842
311,19.896
312,19.379
313,18.862
314,20.917
315,22.154
316,21.554
317,22.45
318,22.221
319,20.958
320,21.396
321,22.746
322,22.067
323,20.404
324,20.85
325,20.083
326,21.508
327,19.375
328,18.438
329,19.829
330,20.883
331,21.488
332,22.6
333,21.646
334,20.242
335,20.238
336,19.65
337,20.304
338,21.821
339,22.6
340,22.108
341,20.025
342,19.396
343,19.121
344,21.204
345,21.854
346,20.992
347,22.567
348,22.258
349,22.812
350,23.517
351,23.654
352,24.112
353,24.412
354,24.45
355,22.771
356,21.192
357,20.713
358,21.188
359,22.167
360,21.379
361,20.867
362,21.1
363,22.504
364,21.358
365,20.521
366,22.717
367,24.342
368,23.425
369,20.867
370,22.221
371,22.671
372,23.425
373,22.762
374,21.2
375,19.933
376,21.333
377,22.342
378,23.454
379,23.504
380,24.029
381,23.425
382,22.492
383,23.308
384,23.821
385,24.454
386,25.213
387,25.658
388,25.046
389,22.496
390,20.354
391,19.862
392,22.946
393,23.754
394,23.958
395,24.854
396,24.612
397,25.446
398,25.662
399,23.075
400,21.238
401,20.888
402,21.233
403,21.45
404,21.775
405,20.975
406,22.254
407,23.229
408,23.45
409,23.875
410,22.362
411,21.792
412,19.804
413,19.396
414,20.808
415,22.196
416,21.783
417,23.287
418,22.683
419,22.912
420,21.746
421,22.558
422,22.333
423,20.875
424,21.308
425,20.683
426,19.992
427,19.717
428,20.083
429,20.188
430,21.421
431,22.267
432,23.442
433,22.733
434,21.283
435,22.612
436,22.037
437,22.683
438,23.812
439,23.304
440,20.504
441,22.146
442,22.283
443,22.783
444,21.008
445,21.254
446,21.117
447,21.688
448,21.358
449,21.025
450,21.0
451,20.992
452,22.054
453,22.467
454,22.446
455,21.846
456,22.396
457,22.283
458,21.833
459,22.15
460,21.0
461,20.833
462,19.671
463,20.792
464,21.596
465,20.846
466,21.858
467,20.683
468,21.35
469,21.958
470,21.571
471,21.629
472,21.504
473,21.621
474,21.963
475,21.708
476,21.662
477,20.679
478,21.183
479,21.725
480,21.571
481,22.088
482,22.733
483,22.321
484,22.046
485,20.671
486,21.488
487,21.283
488,22.058
489,22.067
490,22.146
491,22.537
492,23.342
493,22.321
494,22.304
495,22.217
496,21.888
497,21.5
498,21.196
499,21.133
500,18.95
501,19.208
502,19.292
503,19.683
504,20.071
505,20.675
506,20.833
507,21.213
508,21.012
509,20.033
510,20.75
511,21.738
512,21.204
513,21.058
514,20.525
515,21.279
516,21.371
517,22.346
518,21.012
519,20.075
520,18.488
521,18.4
522,17.842
523,18.238
524,19.054
525,19.296
526,18.483
527,19.333
528,19.721
529,20.117
530,18.896
531,18.996
532,18.558
533,19.667
534,19.396
535,19.854
536,19.046
537,17.912
538,18.475
539,19.333
540,19.229
541,21.021
542,20.271
543,20.371
544,18.688
545,19.175
546,19.142
547,19.108
548,18.921
549,19.646
550,20.517
551,18.867
552,15.967
553,17.504
554,18.3
555,17.121
556,17.475
557,18.925
558,20.213
559,20.275
560,19.512
561,20.504
562,20.475
563,19.417
564,18.167
565,16.75
566,17.942
567,18.925
568,18.733
569,18.938
570,18.629
571,18.558
572,17.938
573,18.842
574,19.429
575,20.812
576,21.175
577,22.042
578,20.921
579,21.188
580,20.692
581,19.592
582,18.429
583,18.721
584,19.846
585,20.442
586,21.05
587,22.279
588,22.975
589,21.758
590,20.838
591,19.862
592,18.967
593,19.767
594,21.492
595,23.342
596,23.758
597,23.0
598,22.467
599,23.05
600,22.238
601,23.05
602,21.575
603,21.058
604,21.454
605,22.029
606,22.583
607,24.375
608,24.875
609,23.858
610,26.096
611,26.15
612,25.092
613,23.943
614,22.426
615,22.992
616,24.1
617,25.254
618,25.575
619,26.025
620,26.842
621,25.775
622,24.304
623,24.746
624,24.608
625,25.65
626,26.096
627,29.918
628,27.025
629,27.35
630,25.362
631,23.396
632,24.204
633,19.846
634,20.738
635,22.333
636,23.779
637,23.25
638,24.733
639,25.792
640,26.012
641,26.317
642,24.55
643,22.875
644,23.45
645,23.904
646,22.942
647,24.421
648,23.05
649,25.067
650,25.6
651,25.192
652,25.592
653,26.758
654,26.429
655,25.904
656,26.304
657,26.671
658,22.704
659,21.958
660,21.408
661,21.404
662,23.888
663,22.933
664,23.046
665,24.738
666,24.479
667,23.721
668,24.571
669,25.558
670,24.304
671,23.183
672,22.254
673,22.942
674,23.192
675,21.942
676,23.512
677,25.704
678,24.988
679,25.146
680,26.612
681,26.829
682,24.925
683,24.354
684,22.621
685,21.279
686,20.329
687,21.438
688,20.283
689,20.012
690,20.583
691,20.738
692,21.192
693,20.262
694,22.121
695,21.954
696,22.283
697,22.988
698,21.221
699,22.142
700,22.808
701,21.567
702,21.525
703,22.371
704,21.571
705,21.183
706,20.942
707,22.108
708,20.983
709,22.083
710,22.308
711,23.188
712,22.467
713,23.629
714,24.2
715,23.379
716,22.083
717,20.808
718,23.238
719,23.492
720,23.45
721,22.108
722,20.492
723,21.713
724,22.833
725,23.662
726,23.871
727,24.138
728,24.017
729,21.562
730,21.162
731,21.879
732,21.396
733,20.3
734,19.121
735,20.796
736,22.125
737,22.429
738,21.346
739,22.767
740,24.433
741,24.213
742,24.458
743,24.963
744,25.008
745,25.512
746,24.05
747,21.633
748,23.821
749,23.225
750,22.025
751,20.396
752,20.542
753,20.125
754,19.988
755,20.196
756,20.883
757,20.754
758,22.167
759,22.933
760,23.963
761,23.825
762,24.15
763,23.842
764,21.592
765,22.25
766,20.421
767,18.779
768,18.604
769,19.104
770,21.088
771,21.771
772,21.762
773,21.475
774,22.021
775,21.883
776,22.621
777,23.238
778,23.317
779,23.262
780,22.242
781,22.096
782,22.492
783,21.804
784,20.55
785,21.183
786,21.171
787,22.688
788,21.558
789,20.238
790,21.05
791,21.458
792,21.479
793,22.104
794,21.338
795,19.3
796,20.279
797,21.575
798,21.796
799,22.854
800,22.446
801,21.875
802,22.562
803,22.971
804,22.696
805,21.458
806,21.779
807,23.575
808,23.104
809,21.596
810,21.333
811,21.354
812,21.517
813,19.896
814,19.742
815,19.496
816,20.575
817,20.754
818,22.079
819,22.838
820,22.925
821,23.571
822,24.188
823,24.058
824,23.792
825,23.375
826,22.85
827,21.846
828,21.342
829,21.525
830,22.762
831,22.325
832,22.062
833,22.112
834,21.267
835,19.262
836,19.188
837,21.025
838,20.921
839,21.05
840,20.575
841,19.958
842,19.596
843,19.933
844,20.683
845,20.421
846,19.512
847,20.079
848,19.713
849,19.442
850,19.938
851,19.871
852,19.988
853,19.504
854,19.708
855,20.442
856,20.15
857,19.25
858,19.392
859,18.158
860,18.679
861,18.817
862,19.221
863,19.767
864,19.246
865,20.05
866,19.525
867,19.196
868,19.954
869,19.154
870,19.004
871,19.35
872,20.383
873,21.171
874,20.383
875,20.529
876,19.138
877,16.888
878,16.938
879,17.196
880,16.871
881,17.071
882,17.787
883,18.642
884,20.108
885,20.858
886,20.758
887,20.625
888,20.496
889,19.829
890,20.213
891,19.271
892,19.588
893,19.975
894,19.662
895,19.133
896,18.954
897,17.617
898,17.517
899,17.046
900,18.283
901,19.1
902,19.767
903,17.721
904,18.008
905,19.458
906,20.183
907,19.417
908,19.713
909,18.812
910,17.933
911,18.242
912,18.346
913,19.283
914,20.088
915,20.588
916,19.612
917,18.417
918,19.45
919,18.817
920,19.142
921,19.938
922,19.846
923,20.162
924,18.467
925,18.858
926,19.938
927,19.787
928,18.771
929,18.496
930,17.417
931,18.692
932,18.904
933,19.808
934,19.058
935,18.971
936,19.308
937,18.925
938,19.304
939,20.042
940,21.004
941,20.479
942,18.504
943,18.054
944,18.142
945,17.667
946,17.271
947,16.879
948,17.188
949,17.283
950,17.846
951,18.037
952,19.967
953,21.179
954,21.746
955,21.5
956,22.037
957,22.108
958,22.308
959,23.883
960,24.012
961,24.15
962,23.179
963,22.021
964,19.562
965,18.617
966,20.012
967,19.917
968,18.721
969,20.142
970,21.067
971,21.846
972,22.858
973,23.804
974,23.479
975,21.592
976,21.162
977,21.846
978,22.492
979,22.783
980,23.679
981,23.479
982,24.071
983,23.458
984,24.442
985,24.021
986,22.825
987,22.438
988,24.012
989,23.004
990,23.379
991,24.7
992,26.054
993,26.529
994,23.25
995,20.171
996,19.354
997,21.333
998,23.329
999,24.296
1000,25.692
1001,25.9
1002,26.258
1003,27.542
1004,26.783
1005,26.383
1006,26.821
1007,27.35
1008,27.358
1009,27.254
1010,27.754
1011,28.046
1012,27.617
1013,27.117
1014,22.271
1015,23.4
1016,23.204
1017,22.825
1018,23.704
1019,24.758
1020,24.929
1021,23.8
1022,19.012
1023,19.829
1024,20.812
1025,21.783
1026,20.787
1027,20.125
1028,22.133
1029,20.95
1030,22.083
1031,20.842
1032,22.138
1033,22.283
1034,20.213
1035,19.871
1036,20.746
1037,19.329
1038,20.512
1039,21.875
1040,22.908
1041,22.525
1042,23.588
1043,23.746
1044,22.129
1045,22.004
1046,21.354
1047,20.942
1048,21.054
1049,21.529
1050,22.308
1051,20.6
1052,21.958
1053,19.862
1054,21.275
1055,23.333
1056,23.15
1057,21.196
1058,20.925
1059,19.287
1060,20.946
1061,22.0
1062,22.642
1063,22.071
1064,22.417
1065,22.942
1066,23.933
1067,24.696
1068,24.362
1069,22.958
1070,21.779
1071,21.95
1072,22.662
1073,21.025
1074,20.588
1075,19.575
1076,20.5
1077,22.517
1078,23.713
1079,24.658
1080,23.7
1081,24.058
1082,25.354
1083,22.767
1084,22.004
1085,22.396
1086,20.696
1087,20.963
1088,21.179
1089,20.929
1090,20.279
1091,20.633
1092,22.058
1093,23.458
1094,24.058
1095,23.367
1096,22.133
1097,21.154
1098,21.829
1099,20.1
1100,22.05
1101,24.258
1102,23.375
1103,22.592
1104,22.867
1105,21.854
1106,22.258
1107,21.421
1108,22.925
1109,21.967
1110,20.792
1111,19.533
1112,20.65
1113,22.379
1114,23.229
1115,22.483
1116,23.596
1117,23.379
1118,23.154
1119,23.446
1120,22.096
1121,20.558
1122,21.892
1123,22.275
1124,22.287
1125,23.562
1126,24.371
1127,22.371
1128,23.004
1129,23.004
1130,22.196
1131,22.592
1132,20.112
1133,19.75
1134,19.879
1135,19.8
1136,21.467
1137,21.917
1138,19.796
1139,19.217
1140,20.275
1141,21.146
1142,20.812
1143,20.854
1144,20.879
1145,21.558
1146,21.279
1147,20.475
1148,20.6
1149,20.717
1150,21.463
1151,20.775
1152,19.971
1153,19.025
1154,19.258
1155,20.846
1156,21.333
1157,22.225
1158,22.658
1159,23.238
1160,22.533
1161,22.046
1162,20.1
1163,21.333
1164,20.725
1165,21.371
1166,20.767
1167,21.954
1168,21.496
1169,20.429
1170,21.15
1171,21.329
1172,21.412
1173,20.442
1174,21.608
1175,21.429
1176,21.154
1177,22.117
1178,22.738
1179,22.5
1180,20.675
1181,21.358
1182,22.488
1183,22.529
1184,23.333
1185,23.842
1186,22.1
1187,22.138
1188,21.846
1189,21.017
1190,21.5
1191,20.658
1192,20.35
1193,19.796
1194,19.233
1195,19.875
1196,20.912
1197,21.45
1198,22.292
1199,20.858
1200,21.521
1201,21.542
1202,20.325
1203,19.6
1204,19.333
1205,19.671
1206,20.267
1207,19.767
1208,19.867
1209,20.821
1210,21.233
1211,21.133
1212,20.671
1213,21.45
1214,20.2
1215,20.192
1216,18.738
1217,18.779
1218,18.771
1219,19.238
1220,18.796
1221,19.746
1222,20.392
1223,21.417
1224,19.75
1225,19.083
1226,18.575
1227,18.938
1228,20.012
1229,19.054
1230,19.608
1231,19.496
1232,18.967
1233,18.871
1234,18.688
1235,19.292
1236,20.325
1237,20.779
1238,21.129
1239,20.758
1240,21.354
1241,21.608
1242,22.088
1243,21.554
1244,20.942
1245,20.796
1246,20.658
1247,20.129
1248,20.679
1249,21.021
1250,19.975
1251,20.133
1252,20.221
1253,19.733
1254,20.246
1255,20.388
1256,21.246
1257,19.883
1258,19.788
1259,20.158
1260,19.971
1261,18.713
1262,18.879
1263,18.079
1264,17.775
1265,19.05
1266,19.846
1267,20.433
1268,19.475
1269,19.358
1270,20.108
1271,19.162
1272,17.858
1273,18.2
1274,17.817
1275,16.517
1276,14.796
1277,16.358
1278,18.117
1279,18.283
1280,16.258
1281,16.638
1282,16.521
1283,17.871
1284,17.575
1285,17.671
1286,18.154
1287,17.542
1288,18.071
1289,18.708
1290,18.771
1291,18.925
1292,19.65
1293,20.138
1294,21.133
1295,20.021
1296,18.375
1297,19.15
1298,20.383
1299,18.338
1300,17.5
1301,18.179
1302,19.117
1303,19.579
1304,20.883
1305,17.0
1306,17.083
1307,19.1
1308,19.292
1309,18.296
1310,18.838
1311,19.529
1312,18.635
1313,17.508
1314,17.096
1315,17.921
1316,19.133
1317,20.721
1318,20.408
1319,21.229
1320,21.629
1321,21.567
1322,22.925
1323,22.258
1324,22.875
1325,22.283
1326,20.608
1327,20.467
1328,20.254
1329,21.496
1330,22.562
1331,23.175
1332,22.608
1333,23.346
1334,24.558
1335,23.129
1336,21.762
1337,21.375
1338,21.104
1339,20.358
1340,21.221
1341,22.417
1342,22.529
1343,24.192
1344,25.071
1345,26.604
1346,26.808
1347,26.221
1348,25.792
1349,25.667
1350,27.067
1351,26.554
1352,24.925
1353,25.592
1354,26.192
1355,24.767
1356,23.9
1357,25.588
1358,26.946
1359,26.933
1360,27.488
1361,25.821
1362,25.025
1363,21.604
1364,22.333
1365,23.858
1366,24.467
1367,25.65
1368,23.942
1369,23.912
1370,21.45
1371,23.267
1372,25.475
1373,25.358
1374,26.25
1375,26.537
1376,26.379
1377,25.717
1378,22.175
1379,21.1
1380,23.042
1381,22.325
1382,21.888
1383,22.808
1384,22.733
1385,23.262
1386,21.858
1387,21.512
1388,22.829
1389,21.871
1390,21.338
1391,22.15
1392,23.029
1393,22.246
1394,22.267
1395,23.812
1396,24.492
1397,24.25
1398,23.283
1399,19.421
1400,20.879
1401,21.338
1402,21.5
1403,20.867
1404,20.45
1405,23.017
1406,21.75
1407,20.504
1408,21.396
1409,21.071
1410,20.475
1411,20.046
1412,20.283
1413,19.392
1414,18.671
1415,19.333
1416,21.221
1417,19.688
1418,21.525
1419,21.496
1420,21.104
1421,22.346
1422,22.158
1423,23.379
1424,24.05
1425,24.021
1426,22.842
1427,22.496
1428,20.746
1429,20.925
1430,22.071
1431,21.575
1432,21.642
1433,21.25
1434,20.758
1435,21.242
1436,21.929
1437,20.308
1438,20.792
1439,22.287
1440,22.012
1441,21.4
1442,21.654
1443,21.317
1444,21.067
1445,21.054
1446,21.192
1447,21.117
1448,21.521
1449,20.958
1450,21.438
1451,22.258
1452,21.821
1453,19.117
1454,20.317
1455,21.963
1456,22.017
1457,20.958
1458,21.012
1459,19.792
1460,19.133
1461,19.325
1462,19.975
1463,21.167
1464,20.917
1465,22.142
1466,21.188
1467,19.767
1468,19.771
1469,19.333
1470,19.75
1471,19.117
1472,19.533
1473,20.454
1474,22.5
1475,22.825
1476,22.867
1477,23.133
1478,23.321
1479,22.996
1480,23.638
1481,22.079
1482,22.333
1483,24.296
1484,24.583
1485,22.446
1486,20.471
1487,20.517
1488,20.692
1489,21.537
1490,21.679
1491,20.775
1492,21.646
1493,21.979
1494,21.229
1495,21.388
1496,22.242
1497,20.125
1498,21.154
1499,20.55
1500,21.429
1501,20.358
1502,21.067
1503,21.283
1504,20.508
1505,21.604
1506,20.888
1507,21.242
1508,19.675
1509,20.488
1510,19.433
1511,19.671
1512,20.646
1513,21.15
1514,22.45
1515,21.138
1516,22.796
1517,23.287
1518,23.733
1519,23.708
1520,23.442
1521,21.1
1522,19.938
1523,20.354
1524,21.525
1525,21.725
1526,21.854
1527,21.946
1528,22.225
1529,22.979
1530,22.804
1531,21.183
1532,21.142
1533,21.233
1534,20.833
1535,22.004
1536,22.608
1537,21.921
1538,22.35
1539,22.812
1540,21.979
1541,21.967
1542,21.725
1543,22.417
1544,22.371
1545,22.95
1546,23.362
1547,23.537
1548,24.125
1549,23.4
1550,22.971
1551,22.496
1552,23.129
1553,23.133
1554,23.233
1555,23.246
1556,22.671
1557,23.654
1558,22.058
1559,23.362
1560,23.546
1561,22.029
1562,22.287
1563,21.1
1564,22.496
1565,22.204
1566,22.054
1567,21.433
1568,21.646
1569,21.638
1570,21.817
1571,21.438
1572,22.354
1573,21.171
1574,21.742
1575,23.696
1576,22.525
1577,22.229
1578,21.762
1579,22.138
1580,21.738
1581,20.479
1582,22.167
1583,22.688
1584,21.888
1585,21.908
1586,21.1
1587,22.042
1588,22.388
1589,21.558
1590,20.612
1591,19.517
1592,20.442
1593,21.721
1594,21.988
1595,21.904
1596,21.054
1597,19.558
1598,13.604
1599,11.308
1600,13.233
1601,16.433
1602,16.692
1603,18.792
1604,20.046
1605,18.404
1606,18.508
1607,19.213
1608,19.154
1609,18.954
1610,19.908
1611,20.025
1612,20.417
1613,20.733
1614,20.142
1615,19.467
1616,19.529
1617,19.025
1618,18.946
1619,19.733
1620,20.808
1621,20.096
1622,19.292
1623,19.35
1624,19.025
1625,20.262
1626,20.188
1627,20.371
1628,19.0
1629,19.671
1630,19.667
1631,19.833
1632,19.804
1633,19.525
1634,19.717
1635,19.996
1636,19.567
1637,17.871
1638,19.262
1639,18.346
1640,17.821
1641,18.683
1642,19.233
1643,19.579
1644,19.108
1645,18.092
1646,18.396
1647,19.025
1648,18.692
1649,19.783
1650,19.025
1651,18.996
1652,18.471
1653,18.35
1654,19.708
1655,20.204
1656,19.6
1657,20.933
1658,19.325
1659,20.054
1660,19.654
1661,18.342
1662,19.475
1663,19.433
1664,18.646
1665,20.321
1666,20.033
1667,19.35
1668,18.713
1669,19.417
1670,19.612
1671,20.321
1672,21.017
1673,21.588
1674,22.388
1675,22.213
1676,21.592
1677,20.496
1678,22.058
1679,22.3
1680,23.583
1681,22.358
1682,20.975
1683,16.804
1684,19.354
1685,20.762
1686,21.325
1687,21.029
1688,21.517
1689,22.825
1690,23.138
1691,21.479
1692,20.229
1693,19.167
1694,19.196
1695,19.567
1696,20.4
1697,20.85
1698,21.212
1699,21.504
1700,21.854
1701,22.438
1702,21.85
1703,19.575
1704,18.838
1705,20.062
1706,21.679
1707,23.417
1708,23.892
1709,22.162
1710,21.092
1711,22.292
1712,22.733
1713,23.008
1714,25.004
1715,25.604
1716,26.467
1717,25.992
1718,24.133
1719,24.55
1720,23.537
1721,21.829
1722,21.417
1723,23.0
1724,22.929
1725,21.071
1726,20.217
1727,21.862
1728,21.617
1729,22.65
1730,23.833
1731,23.421
1732,24.083
1733,24.762
1734,23.883
1735,22.888
1736,22.862
1737,23.429
1738,22.446
1739,23.858
1740,22.192
1741,23.15
1742,22.888
1743,24.388
1744,26.088
1745,26.104
1746,24.721
1747,24.8
1748,24.854
1749,23.754
1750,25.046
1751,25.871
1752,26.3
1753,26.15
1754,24.117
1755,22.621
1756,21.017
1757,20.721
1758,23.496
1759,23.112
1760,22.383
1761,22.438
1762,22.479
1763,22.942
1764,23.096
1765,21.025
1766,19.117
1767,17.629
1768,17.308
1769,19.492
1770,21.279
1771,22.65
1772,20.671
1773,21.7
1774,21.454
1775,20.371
1776,19.742
1777,21.833
1778,21.862
1779,19.758
1780,20.358
1781,21.908
1782,23.683
1783,20.733
1784,19.521
1785,20.275
1786,21.729
1787,20.621
1788,20.821
1789,20.188
1790,20.429
1791,21.662
1792,21.733
1793,20.208
1794,19.958
1795,20.575
1796,20.654
1797,20.888
1798,20.333
1799,21.088
1800,20.496
1801,21.438
1802,22.488
1803,21.792
1804,20.271
1805,22.412
1806,22.638
1807,21.808
1808,21.225
1809,19.946
1810,19.854
1811,19.629
1812,20.112
1813,21.188
1814,19.983
1815,19.425
1816,21.829
1817,20.383
1818,21.258
1819,20.133
1820,18.875
1821,20.242
1822,21.325
1823,21.958
1824,20.9
1825,20.142
