t,0,1,2
3.24,-7.690840084609053,-6.743109724970707,27.27998105935309
3.25,-7.600749834994577,-6.736559442671519,27.071076716574233
3.2600000000000002,-7.519406118585682,-6.745977439229407,26.861807591055054
3.27,-7.447397868100764,-6.771308138444509,26.65381314757255
3.2800000000000002,-7.3852425187877335,-6.812275622370414,26.448728716388494
3.29,-7.333386008424041,-6.868383631314164,26.24818549324953
3.3000000000000003,-7.292202777316653,-6.938915563836261,26.053810539387083
3.31,-7.261995768302073,-7.022934476750646,25.867226781517445
3.3200000000000003,-7.242996426746323,-7.119283085124731,25.69005301184169
3.33,-7.235364700544962,-7.226583762279364,25.523903888045755
3.34,-7.239189040123069,-7.343238539788858,25.37038993330037
3.35,-7.254486398435252,-7.467429107480982,25.231117536261102
3.36,-7.280779130982677,-7.598037290755132,25.107035187091505
3.37,-7.316829152188434,-7.736376873614205,24.997741129025325
3.38,-7.362649391074274,-7.8818862177621645,24.904527890174695
3.39,-7.418213497276244,-8.03373405302381,24.828651592311132
3.4,-7.483363782485497,-8.190980526775116,24.771198655302268
3.41,-7.557811220448307,-8.352577203943296,24.733085797111794
3.42,-7.641135446966051,-8.517367067006736,24.71506003379951
3.43,-7.7327847598952335,-8.684084515995064,24.717698679521295
3.44,-7.832076119147456,-8.851355368489077,24.741409346529107
3.45,-7.938195146689451,-9.017696859620816,24.786429945171008
3.46,-8.050196126543044,-9.181517642073493,24.85282868389113
3.47,-8.167002004785198,-9.341117786081554,24.940504069229707
3.48,-8.287404389547964,-9.494688779430632,25.04918490582304
3.49,-8.410063551018528,-9.640313527457582,25.17843029640354
3.5,-8.533929125962787,-9.776433050468166,25.327625122224756
3.5100000000000002,-8.658596076163246,-9.901855737319133,25.495751790933074
3.52,-8.782658240363192,-10.01408216830271,25.681382455101172
3.5300000000000002,-8.904684625092633,-10.110847986410601,25.882867568856966
3.54,-9.023277995754041,-10.190200050573274,26.09834060902208
3.5500000000000003,-9.137074876622403,-10.25049643566,26.32571807511193
3.56,-9.244745550845177,-10.290406432478814,26.562699489335625
3.5700000000000003,-9.34499406044233,-10.308910547776549,26.806767396596072
3.58,-9.436558206306302,-10.305300504238808,27.05518736448987
3.59,-9.518209548202039,-10.279179240489988,27.30500798330741
3.6,-9.588753404766974,-10.23046091109326,27.553060866032812
3.61,-9.647028853511026,-10.159370886550585,27.79596064834392
3.62,-9.691908730816612,-10.066445753302698,28.030104988612372
3.63,-9.722335338124322,-9.952453017183982,28.251713466850447
3.64,-9.73799248827343,-9.817825949173251,28.45769689220425
3.65,-9.738702677013173,-9.665188296209388,28.645357614594072
3.66,-9.724341882637757,-9.497646461870321,28.812242179572063
3.67,-9.694991449803288,-9.318169844345187,28.956283913974406
3.68,-9.650938089527752,-9.129590836434271,29.075802925921398
3.69,-9.592673879191041,-8.93460482554908,29.16950610481737
3.7,-9.520896262534922,-8.735770193712261,29.236487121350756
3.71,-9.436508049663068,-8.535508317557682,29.276226427494045
3.72,-9.34061741704103,-8.336103568330357,29.288591256503803
3.73,-9.234537907496263,-8.139703311886514,29.27383562292067
3.74,-9.1197884302181,-7.948317908693532,29.232600322569358
3.75,-8.99809326075778,-7.763820713830004,29.165912932558655
3.7600000000000002,-8.871382041028419,-7.587948076985672,29.07518781128141
3.77,-8.741173441214132,-7.422844010857243,28.96267963061271
3.7800000000000002,-8.60836970746673,-7.270927905176087,28.83069258310729
3.79,-8.47454751523023,-7.13359236190609,28.680610894793485
3.8000000000000003,-8.341216024413033,-7.011965011855657,28.513974098176412
3.81,-8.209805190955873,-6.906919816579599,28.3324894829689
3.8200000000000003,-8.081665766831774,-6.819077068379094,28.138032096091436
3.83,-7.958069300046096,-6.748803390301723,27.932644741672213
3.84,-7.840208134636491,-6.696211736141436,27.71853798104708
3.85,-7.7291954106729275,-6.661161390438572,27.49809013275958
3.86,-7.6260650642576975,-6.643257968479861,27.273847272560946
3.87,-7.531771827525388,-6.64185341629841,27.04852323341007
3.88,-7.4471912286429145,-6.656046010673716,26.824999605473558
3.89,-7.373060403716585,-6.6847294460992055,26.606056591667222
3.9,-7.309382563642668,-6.727453348771582,26.39144256753393
3.91,-7.256426896448429,-6.784033552842391,26.182103748654207
3.92,-7.214542142125414,-6.854126571486147,25.979634071732164
3.93,-7.183989432631402,-6.93729373937629,25.78555660392241
3.94,-7.16494229189041,-7.033001212685168,25.601323542830137
3.95,-7.157486635792694,-7.140619969084058,25.42831621651105
3.96,-7.161620772194744,-7.259425807743142,25.267845083471425
3.97,-7.177255400919292,-7.388599349331537,25.121149732668062
3.98,-7.204213613755304,-7.527226036017256,24.989398883508322
3.99,-7.242230894457987,-7.674296131467255,24.873690385850097
4.0,-7.290955118748781,-7.828704720847382,24.77505122000183
4.01,-7.349946554315368,-7.989251710822423,24.694437496722514
4.0200000000000005,-7.418108207774668,-8.155157928071782,24.63201193390556
4.03,-7.4944047141086845,-8.325973465056167,24.58796998552449
4.04,-7.5789951214941125,-8.500361164682005,24.563923544439547
4.05,-7.671870976469092,-8.676903853438779,24.561200435696026
4.0600000000000005,-7.772837094100516,-8.854118346579586,24.58082034371504
4.07,-7.881511557983991,-9.03045544812107,24.623494812293483
4.08,-7.9973257202438965,-9.204299950843517,24.689627244604075
4.09,-8.119524201533345,-9.373970636290785,24.77931290319533
4.1,-8.247164891034192,-9.537720274770333,24.892338909991565
4.11,-8.379118946457048,-9.693735625353218,25.028184246292916
4.12,-8.514070794041235,-9.840137435874057,25.18601975277529
4.13,-8.650518128554845,-9.974980442931102,25.36470812949043
4.14,-8.78677191329471,-10.09625337188618,25.562803935865873
4.15,-8.920956380086416,-10.201878936864722,25.778553590704973
4.16,-9.051009029284248,-10.289713840755725,26.009895372186847
4.17,-9.174680629771283,-10.357548775211812,26.25445941786645
4.18,-9.290103992165529,-10.403201880859251,26.50980502386628
4.19,-9.39816585330646,-10.425533765835338,26.773839089941678
4.2,-9.497335599848125,-10.424078556964252,27.04254072446745
4.21,-9.585817258398528,-10.398634677081146,27.31183519518169
4.22,-9.662070740104387,-10.34928960360036,27.577879387917214
4.23,-9.72481184065115,-10.276419868515418,27.837061806601625
4.24,-9.773012240262961,-10.180691058399063,28.086002573257204
4.25,-9.805899503702708,-10.06305781440321,28.321553428001057
4.26,-9.822957080271992,-9.924763832258975,28.540797729045018
4.2700000000000005,-9.823924303811133,-9.767341862276648,28.741050452695696
4.28,-9.808796392699172,-9.59261370934576,28.919858193354393
4.29,-9.777824449853872,-9.402690232934994,29.074999163517226
4.3,-9.731515462731716,-9.199971347092234,29.204483193775047
4.3100000000000005,-9.670505042567363,-8.987346129118203,29.306586054405095
4.32,-9.594724185203127,-8.769558648839862,29.38025038182564
4.33,-9.505256264247036,-8.549957012777199,29.424793552249106
4.34,-9.403517779223648,-8.331303462410864,29.43988956025679
4.3500000000000005,-9.290963430026668,-8.116204836410118,29.42562031334742
4.36,-9.169086116919003,-7.907112570632901,29.38247563193719
4.37,-9.039416940532687,-7.7063226981257245,29.311353249359744
4.38,-8.903525201868934,-7.515975849123745,29.213558811866164
4.39,-8.763018402298119,-7.33805725105074,29.090805878625
4.4,-8.61954224355977,-7.174396728519105,28.94521592172223
4.41,-8.47478062776262,-7.026668703329898,28.77931832616132
4.42,-8.33045565738452,-6.896392194472763,28.59605038986316
4.43,-8.188327635272511,-6.784930818125982,28.398757323666086
4.44,-8.05019275799156,-6.692974015843405,28.190925499760493
4.45,-7.917588726540981,-6.618014445961658,27.973950133579905
4.46,-7.791576948539816,-6.560283754907253,27.749397522607946
4.47,-7.673112138872234,-6.520441678874636,27.51908668091539
4.48,-7.563074266446165,-6.498884966976671,27.284850420496735
4.49,-7.462268554193331,-6.495747381244645,27.04853535127029
4.5,-7.371425479069194,-6.510899696628266,26.812001881078036
4.51,-7.2912007720529965,-6.54394970099566,26.577124215685718
4.5200000000000005,-7.222175418147738,-6.594242195133382,26.3457903587828
4.53,-7.164855656380205,-6.660858992746391,26.11990211198255
4.54,-7.119672979800933,-6.742618920458083,25.90137507482192
4.55,-7.086984135484235,-6.838077817810269,25.69213864476162
